fsa,LDU,latitude,longitude,distance_min
N8N,4G9,42.317234,-82.835632,2.5176114433181054
N8T,1S8,42.303169,-82.963173,0.6207454453348618
P3C,3C6,46.477844,-81.029823,0.778354273769849
P3E,2C1,46.472927,-81.003441,1.2674740318212367
P3E,2H1,46.464069,-80.987549,1.6853993970508798
P7A,5A3,48.44313,-89.216789,0.7118338450739894
P7E,6B8,48.373821,-89.237015,1.0603250165707439
M4W,3T2,43.671089,-79.378578,0.1868790782655906
K1B,3C1,45.4333,-75.567436,0.3179432133923361
K1C,2C9,45.484001,-75.525452,0.9997960873318306
K1G,0J4,45.409397,-75.653725,0.7310163035968681
K1G,2E3,45.3969,-75.627373,0.3014772089645288
K1M,1Z2,45.442051,-75.67646,0.3264255216637805
K1N,6J5,45.426186,-75.684891,0.25234636948166567
K1R,7Y1,45.417278,-75.702324,0.06966394586606353
K1V,8J9,45.36898,-75.679214,1.2541053074916149
K1X,1E6,45.286877,-75.651268,1.6207885613316029
K2C,1B1,45.359299,-75.759003,0.9678818157304825
K2G,3B9,45.342236,-75.73394,0.4004459908777952
K2M,1N7,45.297012,-75.869209,0.8948077308240966
K2V,0C5,45.276234,-75.876839,0.5723537496134715
K4A,4Y9,45.474323,-75.463409,0.79637648919771
K4K,0K7,45.546444,-75.306572,0.23109028629887937
K7M,4L5,44.21843,-76.570328,0.054491353388367976
K7N,1X6,44.217838,-76.655251,0.4916116503429008
K8N,1S8,44.165241,-77.382339,0.1686544494214484
K8N,5Y7,44.1679,-77.379013,0.5398315198387826
K9H,6J5,44.328289,-78.326157,1.0261490869333183
K9J,3G3,44.29641,-78.319489,0.8476360687201385
K9L,0A6,44.345863,-78.316818,2.4623245015365973
K9L,1M1,44.35741,-78.32103,3.332568720180259
L1C,4X2,43.907074,-78.698921,0.7103299618326036
L1J,3E2,43.907455,-78.894646,0.41159800506469557
L2A,3K3,42.911335,-78.910431,0.10078867124016376
L2R,2Z1,43.16333,-79.23616,0.4380813956123704
L2T,3V1,43.131706,-79.246231,1.3791760414609964
L2V,1V8,43.131641,-79.198738,0.6966152792130966
L3B,4M5,42.985039,-79.247963,0.5890031650780561
L3C,3R8,43.006859,-79.252441,0.037230427424081815
L3C,6S4,43.01722,-79.274628,1.52392833927452
L3C,7C7,43.021194,-79.253136,0.3959346271932369
L3C,7E8,42.979309,-79.258209,0.8960460060546349
L3M,4P3,43.194389,-79.518135,2.1843970820963254
L3R,2W2,43.822594,-79.359039,0.5382251780046898
L3T,6V5,43.829662,-79.366005,1.1975508362648177
L4A,0E5,43.980236,-79.253288,1.0726020463610335
L4B,2W9,43.860455,-79.40229,0.4921319634967894
L4B,4T1,43.847843,-79.427597,0.3926462389286038
L4E,3Y9,43.956696,-79.481033,2.041958180572315
L4H,4H4,43.833336,-79.656776,2.495817331145029
L4H,4J3,43.838814,-79.640968,1.0966028226173294
L4J,6R8,43.798241,-79.456764,0.9567866921131155
L4N,5K9,44.374584,-79.700218,0.7399426131038149
L4P,0E6,44.249439,-79.483444,1.2836731601666413
L4S,2V1,43.8936,-79.407486,0.9953398180784383
L4W,5N9,43.641506,-79.609612,0.09645625375996464
L4X,1M3,43.6259,-79.566299,0.7023840250542799
L4Z,1P2,43.623802,-79.668922,0.3823712064750015
L5L,5X8,43.516167,-79.690491,0.6440369568375199
L5M,0W5,43.54863,-79.719421,0.30823765919382173
L5N,7B9,43.567955,-79.778076,1.5797777367505843
L6A,2G9,43.861137,-79.520386,0.9931646516900785
L6A,4J3,43.836849,-79.533791,0.6335506239235285
L6C,2A6,43.889626,-79.327721,1.0138079866442862
L6H,3N7,43.468513,-79.718163,1.6858968203031701
L6J,4G5,43.460285,-79.657341,1.1893680467734393
L6R,1L9,43.747295,-79.759422,0.7395324740800319
L6R,1M8,43.751537,-79.758606,0.3997099825226173
L6T,5R5,43.724579,-79.678513,1.6426705273986035
L6X,2J6,43.680782,-79.779297,1.0164161611892955
L6X,4Z5,43.679634,-79.813637,0.20292477671290043
L6Y,1M9,43.665012,-79.738144,0.13462892871560905
L6Z,3W6,43.720734,-79.787216,0.2197204408973548
L7E,3S1,43.933605,-79.813431,8.320116027863524
L7L,3B8,43.373989,-79.728256,0.6787327122739424
L8G,2A9,43.224926,-79.7631,0.4338346577972927
L8L,4V9,43.26033,-79.861938,0.45950732769290276
L8P,4E9,43.249271,-79.889343,0.6525984353238261
L8S,2W8,43.248383,-79.929527,0.8946736690711604
L9C,1C5,43.243652,-79.893112,1.3467618220729025
L9G,4Y4,43.212528,-80.008736,1.4338210363700872
L9S,4A7,44.285057,-79.670349,5.441453086054446
L9T,0P9,43.493015,-79.874077,0.2620521299111783
L9T,5L6,43.525131,-79.836044,1.5048781400077849
M1B,1E2,43.803795,-79.217972,0.44464762655264256
M1C,3J3,43.788723,-79.153008,0.22332733134581614
M1G,1R7,43.764217,-79.205269,1.1604719594190969
M1J,2L1,43.742058,-79.230988,0.8155558017620405
M1L,2L8,43.726261,-79.300537,0.06539635098660124
M1M,0C6,43.735271,-79.221611,1.059243875237448
M1P,2S6,43.752544,-79.260513,0.2837629206657423
M1S,2T7,43.784382,-79.258606,0.5529341781538646
M1S,2W7,43.803055,-79.268311,0.6684213409286411
M2M,2Y4,43.799927,-79.385803,0.5837295213241848
M2N,1C4,43.754711,-79.417183,0.7260954422345695
M4C,5A7,43.687977,-79.297096,0.1877604553797954
M4G,2L9,43.715492,-79.356033,0.7158756244900413
M4R,1M9,43.717068,-79.407547,0.7462241565919688
M4Y,0G3,43.664864,-79.386444,0.10178723255998708
M5M,3V2,43.730095,-79.415077,0.30490127634973907
M5R,1V1,43.677097,-79.39579,0.2822370643409492
M6L,2Y9,43.716015,-79.498032,0.8398608956190614
M6N,4P6,43.680275,-79.489311,0.58615012986751
M8W,4Y4,43.602783,-79.53997,0.4688916908833482
M9R,3G3,43.700527,-79.556694,0.7907596654004285
M9W,1V6,43.716431,-79.54557,0.7511526667883198
N1E,6Z9,43.565857,-80.228394,0.9274754434390644
N2A,0H4,43.453316,-80.404152,1.4823695705374433
N2C,1N4,43.433556,-80.455772,1.1595357562725292
N2E,1J5,43.418514,-80.505753,0.5544018174466012
N2J,3A3,43.468243,-80.521835,0.2193805560457764
N2J,4K1,43.478615,-80.500557,0.7497877076411731
N2M,3A7,43.442734,-80.513229,0.46234569440549456
N3A,1S6,43.386314,-80.7118,0.7301430144852249
N3A,2M1,43.403519,-80.669861,4.249009262845321
N5R,6A3,42.779095,-81.17128,0.08948789168066397
N5Z,4V3,42.984226,-81.207962,0.6888814152089381
N6G,0V5,42.948879,-81.248535,1.3999249828271136
N6K,4W8,42.93956,-81.3032,0.9524603833602007
N8T,1N9,42.292995,-82.949654,1.015052430616752
N8Y,2J7,42.323502,-83.014725,0.11463244822221545
N9B,2X7,42.300003,-83.058891,0.6530876442617565
N9G,2S2,42.245979,-82.984299,1.8116016160514132
N9V,3E1,42.092484,-83.105934,0.30045538557419166
P3E,3P5,46.475468,-80.997002,0.706691793264354
P3E,4K9,46.477947,-81.01545,0.3474326852250239
P3E,6M1,46.434364,-80.991493,1.3763645347571807
P7A,2K3,48.449356,-89.195351,0.5585572866429388
P7E,2N6,48.381668,-89.284264,0.29396053161673075
L3Z,2C2,44.107613,-79.56636,0.7621886676017882
K1C,4V9,45.461166,-75.518036,1.070491704744894
K1C,5M2,45.486584,-75.523186,1.1073092650486618
K1H,5V4,45.388355,-75.643448,0.17538447518266628
K1H,5Z4,45.390953,-75.656311,0.8929265382428078
K1V,7R9,45.360477,-75.650818,0.4963910764808231
K2B,8J6,45.367275,-75.786087,0.255877037036998
K2C,0T3,45.357258,-75.753746,0.9636931171033689
K2K,3A9,45.350872,-75.930191,0.36627399184414444
K4A,2K6,45.478123,-75.495522,1.2728601135736943
K4K,1S1,45.533253,-75.303513,0.7604737413313156
K7K,4T3,44.245724,-76.504211,0.696366826456736
K7N,0B6,44.224174,-76.663094,0.9360174396104036
K7P,0R3,44.266537,-76.553154,1.7187097240171267
K8N,5G5,44.174244,-77.343376,1.083267219492995
K8V,1M5,44.105648,-77.56916,0.637408499990136
K8V,2A5,44.112206,-77.581383,1.2218834943784374
K9J,6A7,44.297543,-78.341583,0.9072264186321497
K9K,1M8,44.282112,-78.370148,1.5255816790527694
L1G,2H6,43.911156,-78.865189,1.0228241911978615
L1G,3G4,43.923653,-78.866676,0.7926420040678678
L1H,1M8,43.904308,-78.829155,1.1652513780267684
L1J,7X7,43.89492,-78.896027,0.4446176673421892
L1K,1H6,43.916927,-78.819366,1.1916102918050582
L1N,4V6,43.878784,-78.944351,0.09152513748673859
L1V,2X5,43.836338,-79.099434,0.6313030592260289
L2E,4V3,43.101131,-79.080612,1.0491682022121822
L2M,3K7,43.192261,-79.22406,0.28499268286830426
L2S,1C1,43.134975,-79.254906,1.7896705022686774
L2S,1P8,43.147636,-79.248093,1.029801403783576
L3B,6E5,42.971325,-79.245956,0.7378353322839298
L3T,4L3,43.813557,-79.366974,0.7004671927085632
L3Z,0J3,44.107475,-79.584625,0.2262262968355724
L4C,0W6,43.854607,-79.420815,0.8739068335203086
L4C,3S5,43.886677,-79.432014,0.7820619654816747
L4C,4W9,43.873287,-79.454819,1.3877039560865359
L4E,4S3,43.961193,-79.442581,1.4092731347696044
L4J,5P9,43.797562,-79.431046,0.48644027298894926
L4J,6W3,43.796486,-79.465797,1.155602898584147
L4J,8T2,43.833057,-79.461212,1.5043318229942044
L4L,6P9,43.786327,-79.614143,0.8918990081823944
L4L,9C1,43.777126,-79.551392,0.9012064167313509
L4N,1P4,44.390007,-79.716904,0.9580884086377451
L4N,2H1,44.38007,-79.702202,1.082579992372923
L4T,3V8,43.720306,-79.652481,1.2109990227836043
L4Z,1Y3,43.634727,-79.663071,1.243714451530033
L5A,2R5,43.587582,-79.605804,1.1541250199655708
L5L,4V6,43.53323,-79.698441,1.112889709205893
L6C,1J5,43.918285,-79.375435,2.553195833134056
L6H,7V4,43.500786,-79.693993,1.161074793056321
L6L,2M6,43.400318,-79.721634,1.0901454529527221
L6P,4L5,43.801132,-79.669868,0.5348574004963009
L6R,3A1,43.755096,-79.755119,0.1107872627183208
L6T,2S6,43.71228,-79.705559,1.0429782156232381
L6W,3B5,43.687046,-79.742386,1.0628968213171757
L6X,1V2,43.693069,-79.779724,0.866794148098941
L6Y,0G4,43.648048,-79.780441,1.3534978675219493
L6Y,4J8,43.652794,-79.761604,0.29475537561699955
L7E,1R6,43.860985,-79.705841,0.550252202299379
L7J,2G1,43.636265,-80.03846,0.6397262128489687
L7K,0Z6,43.86058,-79.997902,10.173835944722923
L8E,2R1,43.223289,-79.709839,1.689205956010892
L8H,6M5,43.252762,-79.776711,1.2997911546215262
L8K,5P4,43.210709,-79.782845,1.2928120232083116
L8N,1T6,43.247181,-79.850586,0.5549326551287148
L9B,2X9,43.210804,-79.924599,2.173432521875089
L9E,0H5,43.538593,-79.843117,2.191365837492142
L9H,4R5,43.262222,-79.936462,0.6453291654921561
L9S,1K4,44.325142,-79.616486,0.6609938674061977
L9S,1M8,44.355434,-79.554359,4.5751748476319865
L9W,6G9,44.022346,-79.990463,11.45936669248307
M1G,1W5,43.763176,-79.225159,0.17370404051103444
M1H,1V1,43.763443,-79.236061,0.73146582243559
M1T,3A7,43.795677,-79.296944,0.7909783384735517
M1V,1Y7,43.816353,-79.280991,0.5975035065179438
M1V,2R4,43.806725,-79.296394,0.4489543851868077
M1W,1A9,43.786446,-79.327156,0.3010109355976706
M1W,1Y4,43.787144,-79.310585,0.5601743375512243
M2M,3A2,43.804131,-79.385124,0.12832096395494322
M3B,3R3,43.744633,-79.353325,0.9951972387380775
M3C,4B9,43.729435,-79.334236,0.44025843357798927
M4C,2H5,43.690914,-79.319038,0.7144445353693248
M4C,3H7,43.680485,-79.319839,0.41933070254865906
M4C,4E3,43.692108,-79.315697,0.7206613345336426
M4E,2T9,43.677677,-79.297577,0.13264329980066458
M4P,2T8,43.716606,-79.384163,0.5774402091240431
M4T,1H1,43.690838,-79.387962,0.47731558912629
M5A,1E1,43.649605,-79.371254,0.08925118626617493
M5A,2B5,43.659592,-79.364838,0.0331576229522337
M5C,2S8,43.652115,-79.374184,0.1590083682573308
M6B,1Z9,43.709808,-79.439568,0.9224787963266752
M6B,3N5,43.701897,-79.448647,0.3409263457537409
M6C,3A9,43.699387,-79.425987,0.18673687189317453
M6E,3K7,43.682793,-79.442719,0.5010941414531732
M6P,2R7,43.655952,-79.466225,0.6116318448925399
M6R,2M5,43.649277,-79.450317,0.14743293351054182
M8Y,2R4,43.619568,-79.499657,0.04080482167349413
M8Z,4V8,43.643406,-79.524696,0.30773851976089145
M9B,5H6,43.660336,-79.547211,1.246760530794489
M9W,2G8,43.719269,-79.567413,0.7493235221108953
N1G,2S9,43.515263,-80.251717,0.8618614950021908
N1H,6E9,43.537201,-80.273788,0.5609665181974454
N1L,0B1,43.507851,-80.180176,1.0329072706815743
N1R,3N2,43.349243,-80.311409,1.059022753065176
N1R,5P2,43.363033,-80.301155,0.5041064061201512
N1R,7T4,43.379826,-80.318008,1.6196722081232335
N2H,5R5,43.458359,-80.499542,0.6637067116856852
N3A,3K3,43.384846,-80.644188,5.382292160176748
N3B,3G2,43.588112,-80.553177,1.2388440248778536
N3C,4A6,43.440807,-80.318764,1.2232072800448126
N3H,4Y6,43.400108,-80.338257,0.8999308066428089
N3S,4W1,43.146469,-80.254601,0.6982688225264535
N5P,0B3,42.808582,-81.16806,3.2720689180517217
N5R,5X3,42.777706,-81.159317,0.18168743873829515
N5X,1J1,43.02784,-81.255882,0.7196747607802626
N5Z,2E9,42.975136,-81.209358,0.6896102610746535
N6A,1T8,42.995899,-81.252144,0.073194976920607
N6A,5E5,42.984058,-81.252457,0.10417272631204781
N8N,0A5,42.306202,-82.896507,0.6936933519115429
N8T,2S2,42.318153,-82.95948,1.1228596072841155
N8W,2P5,42.305878,-83.007103,0.5568032975583102
N8X,3W1,42.289787,-83.012695,0.530744580372837
N9A,5S5,42.314041,-83.051392,0.8785780892498438
N9E,4A7,42.262417,-83.018478,0.8271397421432883
P7A,0T4,48.538368,-88.883453,23.215351470436758
P7A,1J4,48.464211,-89.188683,0.5590339759797387
P7C,2J3,48.390213,-89.247406,0.6732696086085407
P7C,2Z4,48.393494,-89.229874,1.5134689053082655
M4K,2Z3,43.676659,-79.352356,0.23725026795029044
N8T,1B3,42.309299,-82.966461,0.1827711538596136
K1C,4V3,45.459919,-75.517464,0.9274088668096115
K1G,0R7,45.40659,-75.640274,0.7015656010457019
K1K,2L7,45.441917,-75.640747,0.2981369403175036
K1L,5M9,45.439907,-75.654861,0.12621528873036436
K1T,1M9,45.353909,-75.641006,0.31733642940740153
K1V,8V2,45.378586,-75.642914,0.18941244700969548
K2A,1M4,45.368008,-75.764183,0.48655502605297835
K2A,3T1,45.363113,-75.767181,0.7836880391029076
K2B,5C9,45.37299,-75.777534,0.6291370779742449
K2E,6J8,45.361198,-75.718201,1.0447677752514124
K2E,6L8,45.355766,-75.726891,0.5260700868708228
K2J,6B4,45.288887,-75.728226,0.2524016625228698
K2K,1K6,45.330093,-75.91172,0.7323060884863499
K2M,1A6,45.2869,-75.862244,0.36045748353668544
K2M,1X6,45.297169,-75.863289,1.1163103057866595
K2M,2M5,45.276215,-75.850159,1.5539059734184404
K8P,4H8,44.181614,-77.405815,0.5437268271145386
K9H,7H8,44.334988,-78.309845,2.359310675773201
K9J,5P1,44.274715,-78.328125,0.7776229080975021
L1E,0H6,43.880428,-78.794365,3.142571339230558
L1G,1N7,43.908703,-78.832886,1.12281460261273
L1G,3H6,43.918785,-78.879326,0.804558615810511
L1G,6G1,43.920269,-78.851654,1.7846777813860664
L1M,1L9,43.977562,-78.973801,2.5024871837266636
L1N,0M4,43.851883,-78.924515,1.741474803872003
L1P,1N7,43.899593,-78.967278,1.7478446554548634
L2G,7W7,43.062679,-79.136002,0.8661853606555595
L2H,1T8,43.082672,-79.135246,1.3558011016559495
L2H,1Y9,43.083195,-79.126198,1.3517921373954018
L2J,1V6,43.127327,-79.095467,0.6539081173366181
L2J,2J8,43.12973,-79.098129,0.8137091991612454
L2N,1K3,43.184502,-79.244133,0.7575843640364809
L2N,2V9,43.207249,-79.233276,0.8646011777072327
L2S,1P5,43.147476,-79.246948,1.032405496682893
L2V,2N1,43.123711,-79.210587,0.5484309449322341
L3B,2X5,42.942863,-79.241661,3.7197051937559715
L3B,3B6,42.988426,-79.246742,0.40697512908289607
L3R,3X3,43.863449,-79.315323,0.34688135118440505
L3T,5C6,43.817142,-79.399277,0.37766471211241637
L4B,3A2,43.854832,-79.398636,0.749955304530838
L4E,0X5,43.908504,-79.471771,0.6372418265391403
L4E,2Z7,43.94455,-79.481712,2.2077186427024955
L4L,3K4,43.77932,-79.576881,0.6163183119953648
L4L,9M8,43.819931,-79.571144,1.34393926057365
L4N,1R9,44.388454,-79.690224,0.16338430198513812
L4S,1G1,43.905094,-79.43644,1.127052291596919
L4X,2P8,43.624771,-79.594414,0.777815367957005
L4Y,2X9,43.603645,-79.607529,0.8762835711254708
L5K,2L3,43.521893,-79.65477,0.40755469286164364
L5L,4H2,43.529163,-79.713516,0.8796505886855301
L5M,7E6,43.555344,-79.742233,0.43902472766974493
L5T,2N6,43.64677,-79.697304,0.4680130191392793
L6K,0G5,43.436371,-79.677483,0.8780999525807305
L6K,3G8,43.441235,-79.675011,0.6077393322518151
L6L,3W6,43.410908,-79.713097,0.5940924124022208
L6L,5M1,43.427979,-79.70797,0.7481278639602061
L6S,2X7,43.735577,-79.733017,0.9250350117824252
L6W,3J3,43.700581,-79.740891,0.2171607801912023
L6X,0P5,43.671787,-79.817642,1.0629548188734954
L6X,1M5,43.695164,-79.77655,0.6702813639976711
L6Y,1K9,43.681637,-79.761795,0.46733289038802145
L6Y,4B2,43.651276,-79.731995,0.9321467768803761
L6Z,1Y9,43.733749,-79.80452,0.9022755339521085
L7M,1Z2,43.371529,-79.803413,0.8395088346728078
L7M,2S6,43.375248,-79.816399,0.7746673932719271
L7P,1J2,43.353405,-79.820351,0.9422580936426648
L8J,3J9,43.169865,-79.734161,3.463659403009561
L8V,3R2,43.219967,-79.851303,0.29489973181049417
L9A,2P1,43.222652,-79.872932,0.4586755943049577
L9A,4N4,43.239925,-79.859047,0.6047877928724978
L9C,1K9,43.242577,-79.90799,0.9370321591615289
L9C,6N8,43.227734,-79.917557,0.6844590686113882
L9H,1V5,43.267502,-79.96212,0.40629114947254846
L9H,6B4,43.290291,-80.001862,4.465889006576445
L9W,3K1,43.934303,-80.101357,0.27620806457985064
L9X,0Z3,44.453495,-79.819649,9.410525647456593
L9X,1B4,44.471619,-79.86319,12.39654732625281
M1P,5C4,43.764866,-79.29026,0.7234795091987792
M1T,1N4,43.77573,-79.313499,0.6939427035672132
M3A,1E5,43.741344,-79.327377,1.1542496615271425
M3J,2L2,43.774437,-79.47213,0.35881180582443867
M3J,2N7,43.775951,-79.490005,0.7961518531703458
M3N,2V2,43.757748,-79.514359,0.1714562596159919
M4B,1A8,43.699291,-79.298035,0.6087141018010006
M4K,1C6,43.671078,-79.34288,0.3677943388196606
M5R,2H8,43.675022,-79.396843,0.07737634485053083
M5T,1P9,43.658737,-79.395241,0.3048505521658157
M5W,2E4,43.646175,-79.373085,0.14442281813523625
M6B,1J2,43.705639,-79.433472,0.6629690879182544
M6E,2X8,43.694561,-79.441765,0.048907608949309976
M6P,1R4,43.662151,-79.473091,0.544992375097327
M8Y,3Z9,43.636181,-79.497963,1.0336870161523526
M9A,3E1,43.665512,-79.527542,0.4685023882556791
M9N,1E9,43.701126,-79.504883,0.3393900269631784
M9V,4C2,43.741585,-79.604156,0.9274117113997784
N1C,1B8,43.504009,-80.243858,1.41668460444757
N1E,5M5,43.548615,-80.233269,0.3221747169540546
N1G,4L8,43.518307,-80.229332,0.4202633383573416
N1G,5J3,43.491421,-80.209167,1.7037697800200513
N1H,5R4,43.540722,-80.262711,1.1658748423763436
N1R,7G8,43.342228,-80.306259,1.9149523526319214
N1S,2R3,43.349365,-80.318535,0.9313006981102535
N2B,1E7,43.451881,-80.460831,0.4774962779081229
N2H,4T6,43.462463,-80.483696,0.45371806622178024
N2M,3R2,43.438652,-80.488922,0.9935559134683372
N3H,4X4,43.397179,-80.376274,1.3407949160176829
N3S,1K5,43.128017,-80.247993,0.15175624500560608
N5W,1T4,42.978767,-81.177872,0.7909585711087129
N5X,3K6,43.03323,-81.2715,0.6371642432188735
N5Z,2E8,42.979206,-81.213669,0.11925303049884015
N6G,4Y8,43.018135,-81.296944,1.4091620756800018
N6J,1C2,42.971935,-81.281136,0.47017928328748765
N6P,1E2,42.899769,-81.286308,0.8949352692502032
N8P,1E3,42.332855,-82.916634,1.7927132644188244
N8X,2H3,42.304821,-83.020882,0.6357328994722312
N8Y,1Y5,42.314732,-82.986031,1.161737447788012
N8Y,4C3,42.316242,-82.985497,1.1645655267335804
N9A,4H9,42.317867,-83.039398,0.03279208759883234
N9B,1H4,42.308331,-83.053314,0.4466986111437521
N9J,1L2,42.232502,-83.083466,1.6760767597796178
P3E,6H5,46.469364,-80.978432,1.453807121490073
P7A,6K3,48.462051,-89.21067,1.7849385945385081
P7E,4X4,48.374187,-89.296898,0.7643116191009138
L4W,2R7,43.632423,-79.643158,0.26296385355189467
N5R,1X8,42.768955,-81.183823,0.8304759468746387
K1V,7K9,45.356129,-75.648598,0.3146426863445857
K1Y,1E8,45.405968,-75.732132,0.27617154979741354
K1Y,3A8,45.399189,-75.734634,0.17010013974799285
K2A,1P6,45.363369,-75.767662,0.7433973516117657
K2A,1X2,45.383266,-75.750809,0.5576525738534672
K2B,6W7,45.366051,-75.795197,0.5625707564918236
K2C,3P4,45.354618,-75.70504,1.553575090406533
K2J,5C8,45.27784,-75.739464,0.776795079512909
K2M,1C1,45.281902,-75.862823,0.6059543466907886
K7K,2E2,44.243382,-76.491432,1.06377655411714
K7K,3T5,44.234783,-76.490173,0.4333235617175234
K7L,3G9,44.228382,-76.488403,0.33836291758694514
K8N,4H7,44.170528,-77.356171,0.3433637764776521
K9H,4A5,44.316338,-78.326927,0.22939461004663958
K9J,2R4,44.295605,-78.345787,1.1184660820794297
L1B,1K4,43.92054,-78.578194,1.007407662560972
L1C,1G7,43.908489,-78.67997,0.23480400329073614
L1C,6N8,43.91502,-78.675262,0.5938651061198515
L1H,3N3,43.885044,-78.834869,1.8513543004151016
L1H,7Y9,43.884762,-78.807388,2.397476501177211
L1P,1K4,43.866863,-78.980545,2.4232922970893607
L1S,0E6,43.837788,-79.026535,0.693803551844411
L1W,2S7,43.807354,-79.101143,0.9876009170893391
L2J,2H4,43.127384,-79.097237,0.5871483494416647
L2J,2Z5,43.12915,-79.112511,1.2369950158023997
L2N,4K8,43.195015,-79.252655,0.5378723726153356
L2V,1Z5,43.124329,-79.197861,0.22032236155251517
L2V,4S3,43.108917,-79.227058,1.571900230104653
L3K,3V8,42.898949,-79.255501,1.1411246704969642
L3M,4H9,43.192467,-79.552368,0.6351070397081252
L3T,4X6,43.829105,-79.398544,0.6707390025096797
L4B,1R4,43.844902,-79.402397,0.487175011496956
L4B,1Y7,43.853107,-79.40551,0.3649536088946865
L4C,2J8,43.878044,-79.418694,0.2967007877868673
L4E,2S9,43.957863,-79.455254,0.5460302651480864
L4E,2Y7,43.939526,-79.47905,2.051276210852286
L4G,1G7,43.998138,-79.466209,0.21674855209098104
L4L,5S6,43.801971,-79.559624,1.5103565197717148
L4N,9A9,44.336006,-79.681686,0.4618209974497697
L4Y,1J7,43.591114,-79.585121,0.7159436613789977
L5L,2K2,43.550411,-79.697029,0.7637351423431717
L6C,0G6,43.884693,-79.372475,0.056814650634077514
L6H,5S7,43.507317,-79.681519,0.984857172819611
L6K,3T8,43.448265,-79.694138,0.5509099747098872
L6P,1H2,43.775978,-79.662209,0.3783650087694374
L6P,3G4,43.792866,-79.680656,1.2450611463491308
L6R,1W1,43.74794,-79.748665,0.750487807171797
L6R,3N4,43.751801,-79.781258,1.7755362410571993
L6Y,0L5,43.647556,-79.761414,0.39871009062331836
L6Y,5Y8,43.648308,-79.775391,1.0392877953789144
L6Z,3G5,43.735527,-79.797852,0.8237832288614015
L7C,0K3,43.746853,-79.974525,7.695611165970949
L7G,3L1,43.658253,-79.927719,0.8561986570940588
L7G,3N7,43.65836,-79.922333,0.9449596723325522
L7K,0G1,43.799416,-79.989914,6.757695421359973
L7L,2Y2,43.36866,-79.755638,0.16448297838787682
L7P,4E8,43.369087,-79.845688,1.3799405594086738
L8B,0W7,43.327259,-79.947548,3.1029354137374443
L8H,1B2,43.235138,-79.791359,0.13273942190158602
L8H,3X3,43.25499,-79.776184,1.2501853130854166
